%time,field.header.seq,field.header.stamp,field.header.frame_id,field.axes0,field.axes1,field.axes2,field.axes3,field.axes4,field.axes5,field.axes6,field.axes7,field.buttons0,field.buttons1,field.buttons2,field.buttons3,field.buttons4,field.buttons5,field.buttons6,field.buttons7,field.buttons8,field.buttons9,field.buttons10,field.buttons11,field.buttons12,field.buttons13,field.buttons14
1685992272401184655,35548,1685992272400487856,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272417893509,35549,1685992272417309291,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272435003565,35550,1685992272434137927,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272451790086,35551,1685992272450951650,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272468578080,35552,1685992272467775613,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272485158961,35553,1685992272484628249,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272502336987,35554,1685992272501426484,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272519139702,35555,1685992272518213325,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272535833099,35556,1685992272535035144,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272552706152,35557,1685992272551807009,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272569241975,35558,1685992272568636061,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272586284668,35559,1685992272585460664,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272602794826,35560,1685992272602273267,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272619535201,35561,1685992272619042380,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272636221590,35562,1685992272635789412,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272653533255,35563,1685992272652589566,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272670667952,35564,1685992272669418873,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272687195870,35565,1685992272686562083,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272703967351,35566,1685992272703336828,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272720661997,35567,1685992272720083988,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272737360674,35568,1685992272736861997,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272754771127,35569,1685992272753641254,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272771258244,35570,1685992272770471490,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272787956922,35571,1685992272787285180,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272805018975,35572,1685992272804298848,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272822285070,35573,1685992272821141660,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272839282320,35574,1685992272837986168,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272855718555,35575,1685992272854752721,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272872241033,35576,1685992272871558443,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272889160232,35577,1685992272888391015,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272905946306,35578,1685992272905219298,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272922723419,35579,1685992272922034749,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272939516277,35580,1685992272938893818,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272956500311,35581,1685992272955728758,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272973398710,35582,1685992272972590675,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992272990919855,35583,1685992272989427951,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273007037068,35584,1685992273006299500,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273024096625,35585,1685992273023107558,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273040379285,35586,1685992273039910081,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273057649572,35587,1685992273056740444,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273074363770,35588,1685992273073627162,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273091526052,35589,1685992273090465686,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273108002608,35590,1685992273107301714,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273125043733,35591,1685992273124165871,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273141535330,35592,1685992273141004619,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273158949911,35593,1685992273157795717,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273175184472,35594,1685992273174644993,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273192100504,35595,1685992273191412570,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273208893266,35596,1685992273208220596,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273225808497,35597,1685992273225034767,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273242904792,35598,1685992273241876331,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273259617006,35599,1685992273258755849,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273276310532,35600,1685992273275642247,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273293217379,35601,1685992273292477378,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273310179716,35602,1685992273309272124,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273327367119,35603,1685992273326106488,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273343911230,35604,1685992273343002935,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273361134219,35605,1685992273359828658,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273377884131,35606,1685992273376690287,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273394223625,35607,1685992273393523818,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273411176810,35608,1685992273410348806,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273427932802,35609,1685992273427177793,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273444766334,35610,1685992273444026718,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273461791682,35611,1685992273460852985,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273478754755,35612,1685992273477676020,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273495460217,35613,1685992273494541489,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273512238002,35614,1685992273511636152,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273529241685,35615,1685992273528459059,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273546758575,35616,1685992273545466327,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273563128566,35617,1685992273562312051,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273579776298,35618,1685992273579156943,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273596700745,35619,1685992273595977386,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273613458306,35620,1685992273612751939,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273630279773,35621,1685992273629533309,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273647211677,35622,1685992273646373753,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273663821423,35623,1685992273663202612,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273681260069,35624,1685992273680033392,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273698067007,35625,1685992273697112438,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273714618351,35626,1685992273713959506,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273731502093,35627,1685992273730797774,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273749232367,35628,1685992273747702669,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273765329963,35629,1685992273764543209,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273782249834,35630,1685992273781378884,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273799175210,35631,1685992273798211680,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273816241360,35632,1685992273815053148,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273832563733,35633,1685992273831907001,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273849412914,35634,1685992273848752053,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273866229196,35635,1685992273865592401,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273883562014,35636,1685992273882413804,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273899935462,35637,1685992273899244167,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273916774817,35638,1685992273916090244,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273934146709,35639,1685992273932914495,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273950515580,35640,1685992273949764411,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273967215890,35641,1685992273966602359,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992273983991019,35642,1685992273983412754,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274000753604,35643,1685992274000212492,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274017661378,35644,1685992274017023911,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274034643333,35645,1685992274033858530,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274051569668,35646,1685992274050698494,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274068188727,35647,1685992274067529402,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274085020402,35648,1685992274084350421,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274101806764,35649,1685992274101159824,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274118727723,35650,1685992274117957002,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274135844147,35651,1685992274134791269,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274152415876,35652,1685992274151660739,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274169146299,35653,1685992274168497439,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274186070906,35654,1685992274185285944,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274202923671,35655,1685992274202120052,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274219656750,35656,1685992274218970544,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274236554093,35657,1685992274235795532,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274253410601,35658,1685992274252633447,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274270217348,35659,1685992274269472419,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274287142851,35660,1685992274286299775,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274303888347,35661,1685992274303137563,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274320717591,35662,1685992274319971862,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274337437133,35663,1685992274336795410,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274354699228,35664,1685992274353621005,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274371122150,35665,1685992274370470697,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274388183339,35666,1685992274387301765,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274404812830,35667,1685992274404130848,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274422386234,35668,1685992274420972540,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274438652349,35669,1685992274437823769,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274455284112,35670,1685992274454685238,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274472292595,35671,1685992274471497168,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274489339704,35672,1685992274488680155,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274506635016,35673,1685992274505492758,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274523051633,35674,1685992274522317713,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274539847371,35675,1685992274539129964,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274557123546,35676,1685992274555950823,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274573502018,35677,1685992274572776226,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274590207544,35678,1685992274589569596,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274607372610,35679,1685992274606331989,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274624283265,35680,1685992274623218483,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274641091260,35681,1685992274640081968,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274658225412,35682,1685992274656878090,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274675060288,35683,1685992274673773352,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274691829337,35684,1685992274690624037,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274709121097,35685,1685992274707794703,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274725559027,35686,1685992274724604234,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274742575671,35687,1685992274741466983,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274759507831,35688,1685992274758347044,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274775975554,35689,1685992274775198913,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274792787005,35690,1685992274792025980,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274810037931,35691,1685992274808895353,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274826945866,35692,1685992274825730677,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274843346035,35693,1685992274842561553,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685992274860088650,35694,1685992274859344586,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
